session_id,user_id,trip_id,session_start,session_end,page_clicks,flight_discount,flight_discount_amount,hotel_discount,hotel_discount_amount,flight_booked,hotel_booked,cancellation,birthdate,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,origin_airport,destination,destination_airport,seats,return_flight_booked,departure_time,return_time,checked_bags,trip_airline,destination_airport_lat,destination_airport_lon,base_fare_usd,hotel_name,nights,rooms,check_in_time,check_out_time,hotel_price_per_room_night_usd
618063-b44287d8ee2c4e2cb2df2c7ee1f2387c,618063,null,2023-02-28T16:27:00.000Z,2023-02-28T16:27:29.000Z,4,true,0.05,false,null,false,false,false,1973-04-19T00:00:00.000Z,F,true,false,canada,ottawa,YOW,45.323,-75.669,2023-02-25T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
619520-197e8cd60e834e9a9b8e32cce7cff605,619520,null,2023-04-27T09:58:00.000Z,2023-04-27T09:59:00.000Z,8,false,null,false,null,false,false,false,1986-12-16T00:00:00.000Z,F,true,false,canada,ottawa,YOW,45.323,-75.669,2023-02-25T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
522062-13829f8f03754a01b4414a922a683bd9,522062,null,2023-02-19T12:50:00.000Z,2023-02-19T12:51:28.000Z,12,false,null,false,null,false,false,false,1973-07-17T00:00:00.000Z,F,true,false,canada,edmonton,YEG,53.31,-113.58,2023-01-10T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
526901-73f426ca9a044a3e93888bda50e64208,526901,null,2023-02-23T15:04:00.000Z,2023-02-23T15:05:08.000Z,9,true,0.05,false,null,false,false,false,1972-06-24T00:00:00.000Z,F,true,false,usa,dallas,DAL,32.847,-96.852,2023-01-12T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
538074-2607cea597d44b678eff36b62844888c,538074,null,2023-03-14T05:28:00.000Z,2023-03-14T05:29:08.000Z,9,false,null,false,null,false,false,false,1974-12-28T00:00:00.000Z,F,false,false,canada,calgary,YYC,51.114,-114.02,2023-01-18T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
555275-3c19d1bed4af4eaeafa0db725737214c,555275,null,2023-02-14T21:14:00.000Z,2023-02-14T21:14:31.000Z,4,false,null,false,null,false,false,false,1964-09-11T00:00:00.000Z,F,false,false,usa,chicago,UGN,42.422,-87.868,2023-01-27T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
512974-7c567b86fad341f2a606dcdb4ebdbd9b,512974,null,2023-03-21T13:26:00.000Z,2023-03-21T13:28:23.000Z,19,false,null,false,null,false,false,false,2006-12-11T00:00:00.000Z,F,false,false,canada,toronto,YKZ,43.862,-79.37,2023-01-06T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
519211-8532a7f6896c4678a587999b010fa2bc,519211,null,2023-04-18T14:28:00.000Z,2023-04-18T14:28:15.000Z,2,false,null,false,null,false,false,false,1987-07-14T00:00:00.000Z,F,true,false,usa,san antonio,RND,29.529,-98.279,2023-01-09T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
522745-2440b9e5e52b46fcb717fb907ada0349,522745,null,2023-04-30T21:37:00.000Z,2023-04-30T21:38:36.000Z,13,false,null,false,null,false,false,false,1975-04-18T00:00:00.000Z,F,false,false,usa,new york,LGA,40.777,-73.872,2023-01-10T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
550830-4184336102194e9ca71aeb1f352c557a,550830,null,2023-01-27T16:00:00.000Z,2023-01-27T16:00:32.000Z,4,false,null,false,null,false,false,false,1946-05-11T00:00:00.000Z,F,true,false,usa,atlanta,ATL,33.64,-84.427,2023-01-25T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
561652-2322bd3f3d3c4ae88b706c829bc3fadc,561652,null,2023-02-14T19:14:00.000Z,2023-02-14T19:14:56.000Z,7,true,0.1,false,null,false,false,false,1984-07-15T00:00:00.000Z,M,false,false,usa,lincoln,LNK,40.851,-96.759,2023-01-30T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
567448-c99345255b6844178f7466cb2875b11a,567448,null,2023-03-04T11:06:00.000Z,2023-03-04T11:06:39.000Z,5,false,null,false,null,false,false,false,1978-08-23T00:00:00.000Z,F,true,true,usa,portland,PWM,43.646,-70.309,2023-02-02T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
511757-5f22d18b803d4bf5be650d5ff9735ad1,511757,null,2023-05-25T15:09:00.000Z,2023-05-25T15:12:28.000Z,28,false,null,false,null,false,false,false,1960-02-10T00:00:00.000Z,F,true,true,usa,san francisco,SFO,37.619,-122.375,2023-01-05T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
546587-f9cdda1ddb474787980cf3a29abf9607,546587,null,2023-04-19T22:58:00.000Z,2023-04-19T22:58:29.000Z,4,false,null,true,0.05,false,false,false,1983-03-01T00:00:00.000Z,F,true,false,usa,new york,LGA,40.777,-73.872,2023-01-22T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
614033-4110193633ec46aab363ae91930e49c4,614033,null,2023-05-15T20:24:00.000Z,2023-05-15T20:25:37.000Z,13,false,null,false,null,false,false,false,1985-03-01T00:00:00.000Z,F,false,false,usa,honolulu,HNL,21.316,-157.927,2023-02-23T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
630267-8911a198133347b289a9a631b4605174,630267,null,2023-05-15T16:24:00.000Z,2023-05-15T16:24:23.000Z,3,false,null,true,0.05,false,false,false,2005-09-11T00:00:00.000Z,F,false,true,usa,corpus christi,CRP,27.77,-97.501,2023-03-02T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
513093-df69647c727d4e26a8610275ef1cac75,513093,null,2023-02-24T14:11:00.000Z,2023-02-24T14:12:02.000Z,8,true,0.35,false,null,false,false,false,1968-07-28T00:00:00.000Z,F,false,false,usa,charlotte,CLT,35.214,-80.943,2023-01-06T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
517219-817184a6263f47338fa9a938d4b73657,517219,null,2023-03-07T19:41:00.000Z,2023-03-07T19:41:38.000Z,5,false,null,true,0.2,false,false,false,2001-09-13T00:00:00.000Z,F,false,false,usa,boston,BOS,42.364,-71.005,2023-01-08T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
520175-57537d41417640a1a3c3ee8c072caea9,520175,null,2023-05-30T22:14:00.000Z,2023-05-30T22:19:35.000Z,45,false,null,false,null,false,false,false,1971-12-13T00:00:00.000Z,F,false,false,usa,atlanta,ATL,33.64,-84.427,2023-01-09T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
521062-cf6b25aaaf5f467b8153e6d9db09025c,521062,null,2023-03-01T22:46:00.000Z,2023-03-01T22:47:11.000Z,10,true,0.2,true,0.1,false,false,false,1964-03-22T00:00:00.000Z,F,true,false,usa,little rock,LIT,34.729,-92.224,2023-01-10T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
626067-989897e4704046e1b6cf2ec3af9c6e4f,626067,null,2023-02-28T21:45:00.000Z,2023-02-28T21:46:57.000Z,16,false,null,false,null,false,false,false,2004-07-13T00:00:00.000Z,F,false,false,usa,long beach,LGB,33.818,-118.151,2023-02-28T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
521663-4208bfaad11a4c6f9c606e6bf9822a8f,521663,null,2023-03-03T22:31:00.000Z,2023-03-03T22:33:41.000Z,21,false,null,false,null,false,false,false,1989-10-27T00:00:00.000Z,M,false,false,usa,san francisco,SFO,37.619,-122.375,2023-01-10T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
514208-a2324f6c587241ddb9f7b73f52c5db69,514208,null,2023-03-29T10:07:00.000Z,2023-03-29T10:08:02.000Z,8,false,null,true,0.1,false,false,false,1985-12-28T00:00:00.000Z,F,false,true,usa,portland,PWM,43.646,-70.309,2023-01-06T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
521392-7341852cb200432ba1612bb286e07cd0,521392,null,2023-02-24T15:26:00.000Z,2023-02-24T15:27:17.000Z,10,false,null,false,null,false,false,false,1983-11-22T00:00:00.000Z,F,true,false,usa,chicago,MDW,41.786,-87.752,2023-01-10T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
524120-ded7a9b9a466407083f923f46b34a3f6,524120,null,2023-02-13T19:45:00.000Z,2023-02-13T19:46:20.000Z,11,false,null,false,null,false,false,false,1984-06-09T00:00:00.000Z,F,false,false,usa,honolulu,HNL,21.316,-157.927,2023-01-11T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
547483-b92856cfc7e249dcacad9bd7e37a7423,547483,null,2023-01-27T18:37:00.000Z,2023-01-27T18:38:42.000Z,14,false,null,false,null,false,false,false,1989-03-17T00:00:00.000Z,F,false,true,usa,new york,LGA,40.777,-73.872,2023-01-23T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
576373-3794a712a7e347328423283199dc0eaa,576373,null,2023-02-28T14:36:00.000Z,2023-02-28T14:36:22.000Z,3,true,0.25,false,null,false,false,false,1976-02-03T00:00:00.000Z,F,false,false,canada,halifax,YHZ,44.881,-63.509,2023-02-06T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
591433-411da7a4870c48b4bf5fa46162a971b7,591433,null,2023-04-24T21:00:00.000Z,2023-04-24T21:00:58.000Z,8,false,null,false,null,false,false,false,1988-03-28T00:00:00.000Z,F,false,false,usa,dallas,DAL,32.847,-96.852,2023-02-13T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
593401-2c422639b4ff49cf9c14b00533a34f25,593401,null,2023-02-27T18:36:00.000Z,2023-02-27T18:37:08.000Z,9,false,null,false,null,false,false,false,1985-08-22T00:00:00.000Z,F,false,false,usa,tallahassee,TLH,30.396,-84.35,2023-02-14T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
568182-40a3dfb8d8114592a2db9cb57abeb457,568182,null,2023-02-02T17:23:00.000Z,2023-02-02T17:24:06.000Z,9,false,null,false,null,false,false,false,1985-12-07T00:00:00.000Z,F,false,true,usa,jacksonville,JAX,30.494,-81.688,2023-02-02T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
610280-636950379a4e438e9d6efba31f75249c,610280,null,2023-02-25T21:27:00.000Z,2023-02-25T21:27:37.000Z,5,false,null,false,null,false,false,false,1965-10-20T00:00:00.000Z,F,true,true,canada,toronto,YKZ,43.862,-79.37,2023-02-21T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
526855-ff3c45e3491d4f32bea7cc8eea7a5a5b,526855,null,2023-04-24T14:48:00.000Z,2023-04-24T14:48:39.000Z,5,true,0.1,true,0.1,false,false,false,1986-07-11T00:00:00.000Z,F,false,false,usa,los angeles,LAX,33.942,-118.408,2023-01-12T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
552598-59b2e451628c4c9ba96e6380c058e963,552598,null,2023-01-28T20:14:00.000Z,2023-01-28T20:15:00.000Z,8,false,null,false,null,false,false,false,1971-04-11T00:00:00.000Z,F,true,true,usa,san diego,SAN,32.733,-117.189,2023-01-25T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
553245-9110cb3c0aea4c6fa62a0fc84d366b67,553245,null,2023-01-28T17:22:00.000Z,2023-01-28T17:22:36.000Z,5,false,null,false,null,false,false,false,1997-12-28T00:00:00.000Z,M,false,true,usa,norfolk,ORF,36.894,-76.201,2023-01-26T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
553559-510604b8d6af4009aad18926a1147152,553559,null,2023-02-12T21:09:00.000Z,2023-02-12T21:10:03.000Z,8,false,null,false,null,false,false,false,2003-05-18T00:00:00.000Z,F,false,true,usa,los angeles,LAX,33.942,-118.408,2023-01-26T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
561707-73d5673ab4814a3bb6dc4605f291a016,561707,null,2023-01-31T17:20:00.000Z,2023-01-31T17:20:46.000Z,6,false,null,false,null,false,false,false,1982-05-22T00:00:00.000Z,F,true,true,usa,san jose,SJC,37.362,-121.929,2023-01-30T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
581527-0100914abef24ff09801b39a903a83dc,581527,null,2023-02-20T09:10:00.000Z,2023-02-20T09:10:40.000Z,5,false,null,false,null,false,false,false,1986-09-01T00:00:00.000Z,F,true,false,usa,san antonio,SAT,29.534,-98.47,2023-02-08T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
610905-9a7665720a0f430cab76dc9824bf124e,610905,null,2023-02-28T22:29:00.000Z,2023-02-28T22:30:28.000Z,12,false,null,true,0.05,false,false,false,1944-10-17T00:00:00.000Z,F,true,false,usa,san antonio,RND,29.529,-98.279,2023-02-21T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
511145-8a5d5addaac44231878a05f535e64ce0,511145,null,2023-02-11T18:27:00.000Z,2023-02-11T18:28:13.000Z,10,false,null,false,null,false,false,false,1993-01-10T00:00:00.000Z,F,false,true,usa,wichita,IAB,37.623,-97.267,2023-01-05T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
514931-ad6e17d2e1434748a9ce79f726194e6e,514931,null,2023-04-03T17:13:00.000Z,2023-04-03T17:13:57.000Z,8,false,null,false,null,false,false,false,2006-09-01T00:00:00.000Z,F,false,false,usa,baton rouge,BTR,30.533,-91.149,2023-01-07T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
549800-38968a278f27400fa3a36ab219e68b9f,549800,null,2023-02-02T22:32:00.000Z,2023-02-02T22:39:39.000Z,62,false,null,false,null,false,false,false,1984-04-22T00:00:00.000Z,F,true,true,usa,knoxville,TYS,35.812,-83.993,2023-01-24T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
599790-5e71e4db9b5f4372941c2c6d6ea6a1dd,599790,null,2023-02-20T17:45:00.000Z,2023-02-20T17:45:54.000Z,7,false,null,false,null,false,false,false,1967-07-23T00:00:00.000Z,F,false,false,usa,new york,JFK,40.64,-73.779,2023-02-17T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
523073-31297c6b34d2429795d2676a7ee661c8,523073,null,2023-02-08T19:37:00.000Z,2023-02-08T19:38:53.000Z,15,false,null,false,null,false,false,false,1988-08-11T00:00:00.000Z,F,true,true,usa,orlando,MCO,28.429,-81.316,2023-01-11T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
574134-a98d721a2c344adfabd4800b34435f21,574134,null,2023-02-05T11:55:00.000Z,2023-02-05T11:55:23.000Z,3,false,null,true,0.05,false,false,false,1981-02-22T00:00:00.000Z,F,true,false,usa,houston,HOU,29.645,-95.279,2023-02-05T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
512693-67df97642b774137bfa634210e8a3c7c,512693,null,2023-02-28T11:23:00.000Z,2023-02-28T11:25:07.000Z,17,false,null,false,null,false,false,false,1986-06-21T00:00:00.000Z,F,false,false,usa,little rock,LIT,34.729,-92.224,2023-01-05T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
514830-07aba649683a422280a8fdedb6bead6e,514830,null,2023-05-02T15:00:00.000Z,2023-05-02T15:00:59.000Z,8,false,null,false,null,false,false,false,1970-07-01T00:00:00.000Z,F,false,false,usa,los angeles,LAX,33.942,-118.408,2023-01-07T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
545684-5a90c46f687f497d801ced49ad5bb09b,545684,null,2023-01-27T20:27:00.000Z,2023-01-27T20:27:45.000Z,6,true,0.2,false,null,false,false,false,1977-03-28T00:00:00.000Z,F,true,true,usa,chicago,ORD,41.979,-87.904,2023-01-22T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
570928-d5933ab39d7d472995984c509822facd,570928,null,2023-02-03T21:55:00.000Z,2023-02-03T21:55:31.000Z,4,true,0.15,true,0.1,false,false,false,1976-04-24T00:00:00.000Z,F,false,false,usa,fresno,FAT,36.776,-119.718,2023-02-03T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
581901-af10795ddb184e919e778eda2d19dd8e,581901,null,2023-02-08T21:31:00.000Z,2023-02-08T21:32:16.000Z,10,false,null,false,null,false,false,false,1970-06-12T00:00:00.000Z,F,true,false,usa,new orleans,NBG,29.825,-90.035,2023-02-08T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
544604-c21010b0545d45cea4f7bd48974519d5,544604,null,2023-01-23T20:04:00.000Z,2023-01-23T20:05:48.000Z,15,false,null,false,null,false,false,false,1971-11-13T00:00:00.000Z,M,false,false,usa,lubbock,LBB,33.664,-101.823,2023-01-21T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
547663-f4e1ccd924f7476393e12ba962f05ce3,547663,null,2023-01-26T18:44:00.000Z,2023-01-26T18:44:38.000Z,5,false,null,false,null,false,false,false,1979-11-24T00:00:00.000Z,F,false,false,canada,london,YXU,43.036,-81.154,2023-01-23T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
608860-7bdb49a951d846d4ad22095336741955,608860,null,2023-02-26T18:13:00.000Z,2023-02-26T18:14:58.000Z,16,false,null,true,0.1,false,false,false,1979-12-24T00:00:00.000Z,F,false,false,usa,san antonio,RND,29.529,-98.279,2023-02-20T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
590123-57a7472e639b45dc83123d1ba03a49cb,590123,null,2023-02-22T19:44:00.000Z,2023-02-22T19:44:45.000Z,6,false,null,false,null,false,false,false,1964-07-09T00:00:00.000Z,F,true,false,usa,minneapolis,MSP,44.88,-93.217,2023-02-12T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
516283-c2744940f4fc4a75b36da34486407d46,516283,null,2023-02-10T19:28:00.000Z,2023-02-10T19:28:23.000Z,3,false,null,false,null,false,false,false,1999-10-13T00:00:00.000Z,M,true,true,usa,phoenix,PHX,33.434,-112.008,2023-01-07T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
543339-9b33e8a8601544a3b6251d9076b69ec0,543339,null,2023-05-03T15:31:00.000Z,2023-05-03T15:32:20.000Z,11,false,null,false,null,false,false,false,1996-03-26T00:00:00.000Z,F,false,false,canada,montreal,YMX,45.68,-74.039,2023-01-21T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
545510-70f70ad67a4048a983b5786d6aeeaeda,545510,null,2023-07-12T03:38:00.000Z,2023-07-12T03:39:00.000Z,8,false,null,false,null,false,false,false,1978-11-26T00:00:00.000Z,F,true,false,usa,lubbock,LBB,33.664,-101.823,2023-01-22T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
555180-abd11545982043a3821660b10ee94a8f,555180,null,2023-02-01T22:48:00.000Z,2023-02-01T22:49:29.000Z,12,false,null,false,null,false,false,false,1979-10-10T00:00:00.000Z,F,true,true,usa,houston,IAH,29.98,-95.34,2023-01-27T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
563012-8fd504a0235d40f899dba8b3134cfbd8,563012,null,2023-02-01T15:10:00.000Z,2023-02-01T15:10:31.000Z,4,false,null,false,null,false,false,false,1999-08-05T00:00:00.000Z,F,false,false,usa,chicago,ORD,41.979,-87.904,2023-01-30T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
578947-c0621eb9be014ecc8b2cbf7fa1acc7bf,578947,null,2023-02-25T14:39:00.000Z,2023-02-25T14:39:29.000Z,4,false,null,false,null,false,false,false,1975-10-19T00:00:00.000Z,F,true,true,usa,el paso,BIF,31.849,-106.38,2023-02-07T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
582002-20429189272c4b07a88dee9406eb8c31,582002,null,2023-02-08T01:00:00.000Z,2023-02-08T01:02:23.000Z,19,false,null,false,null,false,false,false,2006-05-24T00:00:00.000Z,F,false,false,usa,tulsa,TUL,36.198,-95.888,2023-02-08T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
